Date,Net Clicks,Install Clicks,Uninstall Clicks,Update Clicks
2021-04-21,43,48,5,0
2021-04-22,36,43,7,0
2021-04-23,36,40,4,0
2021-04-24,48,55,7,0
2021-04-25,44,59,15,0
2021-04-26,31,45,14,0
2021-04-27,40,52,12,0
2021-04-28,36,38,2,0
2021-04-29,48,61,13,0
2021-04-30,23,27,4,0
2021-05-01,48,57,9,0
2021-05-02,29,37,8,0
2021-05-03,36,38,2,0
2021-05-04,48,57,9,0
2021-05-05,47,53,6,0
2021-05-06,38,46,8,0
2021-05-07,36,40,4,0
2021-05-08,41,46,5,0
2021-05-09,39,48,9,0
2021-05-10,29,37,8,0
2021-05-11,32,37,5,0
2021-05-12,36,44,8,0
2021-05-13,32,41,9,0
2021-05-14,37,44,7,0
2021-05-15,38,43,5,0
2021-05-16,34,42,8,0
2021-05-17,48,55,7,0
2021-05-18,29,39,10,0
2021-05-19,31,36,5,0
2021-05-20,49,56,7,0
2021-05-21,42,53,11,0
2021-05-22,41,44,3,0
2021-05-23,35,41,6,0
2021-05-24,42,47,5,0
2021-05-25,42,46,4,0
2021-05-26,35,45,10,0
2021-05-27,33,47,14,0
2021-05-28,40,47,7,0
2021-05-29,28,32,4,0
2021-05-30,42,55,13,0
2021-05-31,31,37,6,0
2021-06-01,21,23,2,0
2021-06-02,33,41,8,0
2021-06-03,31,47,16,0
2021-06-04,46,58,12,0
2021-06-05,35,47,12,0
2021-06-06,53,59,6,0
2021-06-07,48,54,6,0
2021-06-08,56,65,9,0
2021-06-09,37,49,12,0
2021-06-10,38,48,10,0
2021-06-11,53,65,12,0
2021-06-12,35,49,14,0
2021-06-13,40,49,9,0
2021-06-14,41,49,8,0
2021-06-15,45,55,10,0
2021-06-16,37,39,2,0
2021-06-17,39,48,9,0
2021-06-18,24,30,6,0
2021-06-19,38,50,12,0
2021-06-20,37,44,7,0
2021-06-21,32,39,7,0
2021-06-22,46,51,5,0
2021-06-23,36,48,12,0
2021-06-24,35,37,2,0
2021-06-25,38,40,2,0
2021-06-26,27,33,6,0
2021-06-27,53,59,6,0
2021-06-28,26,34,8,0
2021-06-29,35,40,5,0
2021-06-30,28,39,11,0
2021-07-01,32,34,2,0
2021-07-02,34,39,5,0
2021-07-03,29,36,7,0
2021-07-04,49,61,12,0
2021-07-05,38,44,6,0
2021-07-06,30,39,9,0
2021-07-07,32,40,8,0
2021-07-08,25,34,9,0
2021-07-09,38,44,6,0
2021-07-10,33,39,6,0
2021-07-11,28,34,6,0
2021-07-12,26,45,19,0
2021-07-13,21,32,11,0
2021-07-14,23,31,8,0
2021-07-15,27,35,8,0
2021-07-16,26,33,7,0
2021-07-17,24,46,22,0
2021-07-18,39,48,9,0
2021-07-19,28,43,15,0
2021-07-20,19,24,5,0
2021-07-21,27,36,9,0
2021-07-22,24,42,18,0
2021-07-23,38,44,6,0
2021-07-24,27,37,10,0
2021-07-25,26,30,4,0
2021-07-26,20,30,10,0
2021-07-27,23,27,4,0
2021-07-28,31,36,5,0
2021-07-29,31,34,3,0
2021-07-30,22,28,6,0
2021-07-31,35,48,13,0
2021-08-01,31,42,11,0
2021-08-02,37,53,16,0
2021-08-03,18,31,13,0
2021-08-04,21,26,5,0
2021-08-05,22,30,8,0
2021-08-06,34,36,2,0
2021-08-07,27,45,18,0
2021-08-08,35,46,11,0
2021-08-09,39,56,17,0
2021-08-10,45,45,0,0
2021-08-11,32,42,10,0
2021-08-12,33,182,149,0
2021-08-13,44,97,53,0
2021-08-14,32,77,45,0
2021-08-15,21,63,42,0
2021-08-16,20,51,31,0
2021-08-17,25,58,33,0
2021-08-18,36,77,41,0
2021-08-19,35,55,20,0
2021-08-20,27,52,25,0
2021-08-21,20,55,35,0
2021-08-22,31,64,33,0
2021-08-23,25,47,22,0
2021-08-24,40,67,27,0
2021-08-25,36,54,18,0
2021-08-26,33,49,16,0
